binary_labels,text
2,You would never know @realDonaldTrump  is the frontrunner from watching this debate. 🇺🇸 #GOPDebate  #GOPDebates
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …
2,You would never know @realDonaldTrump  is the frontrunner from watching this debate. 🇺🇸 #GOPDebate  #GOPDebates
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
0,I'm popeye the sailor man... #GopDebates http://t.co/4jO4UQng89
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
2,"""The purpose of the military is to kill people and break things."" - #MikeHuckabee  #GOPdebates"
2,"So @berniesanders is watching #gopdebates on television, and his staff is livetweeting what he yells at the TV: https://t.co/Y…"
2,The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…
2,"Like that crazy inter-racial thing? #Huckabee on military-""not a social experiment."" #GOPDebates"
2,There are a lot of #orange people on the #GOPdebates  HA!
2,Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates
2,"""To kill people and break things."" #GOPDebates"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸
2,Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,I can't believe Ted Cruz just referenced Reagan and the hostage release. Most people don't know about weapons for hostages.#GOPDebates
2,"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,Mike Huckabee thinks transgender people can't kill people or break things? He'd better ask somebody. #GOPDebates
2,"I have a friend that looks and talks just like Ben Carson, it's ruining the debate for me. #GOPDebates"
2,FYI US defense spending compared to other countries #GOPDebates http://t.co/0l8Ct4fgCO
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"If i was playing a drinking game, where i took a shot every time they remembered Ben Carson was there, I'D BE SOBER.

#Token, #GOPDebates"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,These fox news debates are no more than comedy at the laugh store... it's all for fun. #GopDebates
1,"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates"
2,So trans soldiers can die for you Huckabee but you can't foot the bill to make them fulfilled as human beings? Really? #GOPDebates
2,"Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoli…"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
1,Whoah! @MikeHuckabeeGOP is a B-52s fan??? Dammit I might like him now #GOPDebates
1,Mike Huckabee quoting Limp Bizkit lyrics for his military talking points #BreakStuff #GOPDebates
2,"Dear Jeb Bush, Your Record, Sir is clear, you are a fucking ememy of the voting public... PERIOD. #GopDebates"
2,Wasted opportunity to ask a doctor what science is #DebateWithBernie #GOPDebacle #GOPDebates
0,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…
2,"""The military is not a social experiment."" @GovMikeHuckabee Does that include women too? You have no idea. #gopdebates"
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
1,I do have to admit that I am pleasantly surprised at the questions from the moderators. Transgender issues? Unexpected. #GOPdebates
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
0,https://t.co/YwVEnORhgf
0,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"""The disaster is that we forgot that we have a military"" yes, just yes #GOPDebates"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"If my IQ were 80 or less, I think these assholes would seem really coherent. 

#GOPDebates"
2,I'm just waiting for them all to accidentally eat each other #GOPDebates
2,These fox news debates are no more than comedy at the laugh store... it's all for fun. #GopDebates
2,"""Define 'shore up,' you ignorant motherfucking jackass.""
#GOPDebates #GOPDbate #BenCarson"
2,"Why don't they all just chant ""war"" together? 

#GOPdebates #republicandebates #debate #GOP #debatewithbernie"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
2,I feel like Mike Huckabee would smell like Fancy Feast cat food and Bengay #GOPDebates
1,@BretBaier is by far the best moderator tonight. Hands down. #GOPDebate @FoxNews #GOPDebates Nice job Bret!
2,#GOPDebate @ScottWalker looks gormless. I don't know but he reminds me of the kind of guys I avoid trying to hit on me in bars! #GOPDebates
2,These fox news debates are no more than comedy at the laugh store... it's all for fun. #GopDebates
1,Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates
2,"""The military is not a social experiment."" @GovMikeHuckabee Does that include women too? You have no idea. #gopdebates"
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
2,"""Kill people, and break things"" that quote is terrifying. #GOPDebates"
2,"Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoli…"
1,"#TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A"
2,"""Russia knows more about Hillary's emails than we do!"" Zinger point for @ScottWalker #GOPDebates #"
2,"Cruz refers to terrible ""Obama-Clinton foreign policy"" of the past 6 years. Kerry has been SOS since 2/13. #GOPDebates #ClownCar  #clueless"
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
2,"On Russia, @ScottWalker endorses sending arms to Ukraine. #LZDebates #GOPdebates"
2,"Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…"
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
2,Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates
2,"Mike Huckabee: ""The military is not a social experiment."" 
...and being transgendered is? 
#GOPDebates"
1,Gov @ScottWalker gave a succinct and excellent answer to respond to putin. #GOPDebates
2,Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …
2,I bet Scott Walker has a well-worn pair of Crocs. #GOPDebates
1,"#TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A"
2,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates
2,I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸
1,#GOPDebates interesting
2,These fox news debates are no more than comedy at the laugh store... it's all for fun. #GopDebates
2,One question on one of the most important and urgent movements in the US today &amp; for long time. One question. #GOPDebates…
2,I wonder what kind of progressive views Mike Huckabee has on transgendered people. #GOPDebates
0,Trump has Cam hands. #GOPDebates
0,#GOPDebates #GOPDebateCLE Ronald Reagan http://t.co/iA3UeG9x5q
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
0,"""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP"
2,"Mike Huckabee on trans people ""Kill people and break things"" #GOPdebates"
2,Damn I'm out of Peach vodka! #GOPDebates” too bad move to vino!
2,The purpose of the military is to kill and break things? This is news to me.  #GOPDebates
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
2,Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …
2,"""The military is not a social experiment."" 
...and being transgendered is? 
#GOPDebates"
2,Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …
2,Wait- Ben Carson is actually in these debates? What does he do in his downtime? I hope he brought a book. #GOPDebates
0,"""More mushin' for the pushin'"" --Scott Walker #GOPDebates"
1,China &amp; Russia's servers know more about Hilary Clinton's emails than we do.  👏🏻👏🏻👏🏻 @ScottWalker #GOPDebates
2,Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates
1,Trump has Cam hands. #GOPDebates
2,where is this evidence that these hacks talk about when it comes to Syria #GOPDebates
2,Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …
2,"So FoxNews just shut down the debate stream on SKY. 
Just a little controlling are we?

#GOPDebates"
1,"I don't care about the Clinton email issue, but Walker's zinger was pretty good. #GOPDebates"
2,".@dccc @PPFA
Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush http://t.co/b…"
2,Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …
0,One question on one of the most important and urgent movements in the US today &amp; for long time. One question. #GOPDebates…
2,"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…"
2,"Because he wore his klansman cap last night and it messed up his part
#GOPDebates #Democrats https://t.co/YcMDUP7Ikm"
0,#GOPDebates Ben Carson take my advice and try to be the surgeon general
1,@BretBaier is by far the best moderator tonight. Hands down. #GOPDebate @FoxNews #GOPDebates Nice job Bret!
1,"#TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A"
1,"""The Progressive movement is causing our problems and @HillaryClinton is the epitome of that."" - @RealBenCarson #GOPdebates 🇺🇸 &lt; agree"
2,"Ben Carson is saying military didnt hv capability to strike Assad. Goodbye, dude. Youre nuts. #gopdebates #FoxDebate"
2,Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸
0,Twitter is the transcript of all of us talking to our TV sets… #gopdebates https://t.co/px9hHatLd8
2,The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…
2,Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …
2,"Scott Walker, what about YOUR email controversy?  #GOPDebates"
2,Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates
0,"We convinced #Ukraine to give up their nukes, and now Washington won't even give them weapons to defend themselves with. #GOPDebates"
2,"Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…"
2,"When you find moosh, you push... I've been saying that for years #GOPDebates"
0,I NEED ONE TO TALK ABOUT #GOPDebates @ComedyCentral @TheDailyShow  https://t.co/e3hJMpoezK
0,"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…"
0,Scott Walker 2016 'Mush and Steel' #DebateWithBernie #GOPDebates #GOPDebacle
2,"Nope @HillaryClinton I feel like "" #Hilliary2016forPrison "" #GOPDebates #NoMoreLibsOrRinos #ccot #MakeDCListen #pjnet"
1,Ben Carson doesn't talk trash. Mature speaker of truth. Maturity and strength on display at #GOPDebates #FOXNEWSDEBATE #WinBenWin
2,Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates
1,I love to hear #BenCarson #GOPDebates #DebateQuestionsWeWantToHear he makes perfect sense #Israel awesome
2,"Wow, Walker says that Russia/China probably know more about HRC's emails than Congress does. #GOPdebates"
0,"Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…"
1,where is this evidence that these hacks talk about when it comes to Syria #GOPDebates
